' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:48:104, ' Request_Type ' GET, ' Request_URL ' /User/wddUpq.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 4992, ' Response_Time ' 8.744 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:52:317, ' Request_Type ' POST, ' Request_URL ' /Employee/searchEmployeeData, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' -, ' Response_Time ' 9.151 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:52:356, ' Request_Type ' GET, ' Request_URL ' /Employee/YiIcR4.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 25856, ' Response_Time ' 14.325 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:52:391, ' Request_Type ' GET, ' Request_URL ' /Employee/1bTUdr.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 800247, ' Response_Time ' 14.955 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:52:396, ' Request_Type ' GET, ' Request_URL ' /Employee/QslTNM.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 800247, ' Response_Time ' 19.931 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:53:484, ' Request_Type ' POST, ' Request_URL ' /Employee/searchEmployeeData, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 737, ' Response_Time ' 1.969 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:54:556, ' Request_Type ' POST, ' Request_URL ' /Employee/searchEmployeeData, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' -, ' Response_Time ' 1.602 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:54:575, ' Request_Type ' GET, ' Request_URL ' /Employee/YiIcR4.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 25856, ' Response_Time ' 1.739 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:164, ' Request_Type ' POST, ' Request_URL ' /Employee/searchEmployeeData, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' -, ' Response_Time ' 1.644 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:190, ' Request_Type ' GET, ' Request_URL ' /Employee/iKJjwZ.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 85853, ' Response_Time ' 2.807 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:195, ' Request_Type ' GET, ' Request_URL ' /Employee/p4IAh7.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 225095, ' Response_Time ' 3.251 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:202, ' Request_Type ' GET, ' Request_URL ' /Employee/SuasPG.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 9674, ' Response_Time ' 10.241 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:207, ' Request_Type ' GET, ' Request_URL ' /Employee/adI2vF.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 12835, ' Response_Time ' 5.123 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:213, ' Request_Type ' GET, ' Request_URL ' /Employee/ftJewE.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 19204, ' Response_Time ' 9.326 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:222, ' Request_Type ' GET, ' Request_URL ' /Employee/yjYXXK.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 9824, ' Response_Time ' 17.212 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:232, ' Request_Type ' GET, ' Request_URL ' /Employee/1RMXWW.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 533761, ' Response_Time ' 3.710 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:844, ' Request_Type ' POST, ' Request_URL ' /Employee/searchEmployeeData, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' -, ' Response_Time ' 2.169 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:861, ' Request_Type ' GET, ' Request_URL ' /Employee/YiIcR4.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 25856, ' Response_Time ' 0.526 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:864, ' Request_Type ' GET, ' Request_URL ' /Employee/iKJjwZ.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 85853, ' Response_Time ' 0.511 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:868, ' Request_Type ' GET, ' Request_URL ' /Employee/SuasPG.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 9674, ' Response_Time ' 3.139 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:869, ' Request_Type ' GET, ' Request_URL ' /Employee/adI2vF.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 12835, ' Response_Time ' 2.997 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:55:869, ' Request_Type ' GET, ' Request_URL ' /Employee/yjYXXK.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 9824, ' Response_Time ' 2.647 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:56:26, ' Request_Type ' POST, ' Request_URL ' /Employee/searchEmployeeData, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 394, ' Response_Time ' 1.751 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:56:46, ' Request_Type ' GET, ' Request_URL ' /Employee/SuasPG.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 9674, ' Response_Time ' 0.567 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:57:870, ' Request_Type ' POST, ' Request_URL ' /Document/getDocumentById, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 390, ' Response_Time ' 3.015 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:57:942, ' Request_Type ' GET, ' Request_URL ' /Document/ooz3zs.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 225095, ' Response_Time ' 10.820 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:18:57:946, ' Request_Type ' GET, ' Request_URL ' /Document/8pesKY.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 4096, ' Response_Time ' 13.548 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:15:114, ' Request_Type ' GET, ' Request_URL ' /User/wddUpq.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 4992, ' Response_Time ' 0.697 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:19:99, ' Request_Type ' POST, ' Request_URL ' /Employee/searchEmployeeData, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 394, ' Response_Time ' 1.344 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:19:122, ' Request_Type ' GET, ' Request_URL ' /Employee/yjYXXK.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 9824, ' Response_Time ' 0.638 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:20:983, ' Request_Type ' POST, ' Request_URL ' /Document/getDocumentById, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 42, ' Response_Time ' 1.328 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:24:735, ' Request_Type ' POST, ' Request_URL ' /Document/createDocumentImage, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 84, ' Response_Time ' 2.641 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:24:752, ' Request_Type ' GET, ' Request_URL ' /Document/tlI6tA.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 12835, ' Response_Time ' 0.609 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:27:213, ' Request_Type ' POST, ' Request_URL ' /Document/createDocumentImage, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 84, ' Response_Time ' 0.675 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:27:227, ' Request_Type ' GET, ' Request_URL ' /Document/LN26u2.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 9674, ' Response_Time ' 0.729 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:30:898, ' Request_Type ' POST, ' Request_URL ' /Document/createDocumentImage, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 84, ' Response_Time ' 0.633 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:30:914, ' Request_Type ' GET, ' Request_URL ' /Document/Wj531A.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 9614, ' Response_Time ' 0.703 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:33:138, ' Request_Type ' POST, ' Request_URL ' /Document/createDocumentImage, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 84, ' Response_Time ' 0.757 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:33:153, ' Request_Type ' GET, ' Request_URL ' /Document/rg5Lao.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 8097, ' Response_Time ' 0.701 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:36:76, ' Request_Type ' POST, ' Request_URL ' /Document/createDocumentImage, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 83, ' Response_Time ' 0.588 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:36:92, ' Request_Type ' GET, ' Request_URL ' /Document/tMRFud.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 25856, ' Response_Time ' 0.731 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:50:714, ' Request_Type ' POST, ' Request_URL ' /Document/createDocumentImage, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 84, ' Response_Time ' 0.787 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:50:729, ' Request_Type ' GET, ' Request_URL ' /Document/gDgH1k.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 9606, ' Response_Time ' 0.683 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:53:615, ' Request_Type ' POST, ' Request_URL ' /Document/createDocumentImage, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 83, ' Response_Time ' 1.467 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:53:631, ' Request_Type ' GET, ' Request_URL ' /Document/2uGaIy.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 533761, ' Response_Time ' 0.608 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:57:774, ' Request_Type ' POST, ' Request_URL ' /Document/createDocumentImage, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 83, ' Response_Time ' 0.730 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:19:57:787, ' Request_Type ' GET, ' Request_URL ' /Document/P9w2ch.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 225095, ' Response_Time ' 0.631 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:20:01:364, ' Request_Type ' POST, ' Request_URL ' /Document/createDocument, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 74, ' Response_Time ' 68.125 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 21-02-2020 12:20:13:595, ' Request_Type ' GET, ' Request_URL ' /User/wddUpq.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 4992, ' Response_Time ' 0.524 ms,
