' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:05:20:114, ' Request_Type ' GET, ' Request_URL ' /User/wddUpq.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 4992, ' Response_Time ' 57.692 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:05:20:127, ' Request_Type ' POST, ' Request_URL ' /Application/getAdvertiserAppHitCount, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 110, ' Response_Time ' 30.712 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:05:51:833, ' Request_Type ' POST, ' Request_URL ' /Employee/searchEmployeeData, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' -, ' Response_Time ' 23.609 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:05:51:852, ' Request_Type ' GET, ' Request_URL ' /Employee/YiIcR4.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 304, ' Content_Length ' -, ' Response_Time ' 1.718 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:05:51:859, ' Request_Type ' GET, ' Request_URL ' /Employee/1RMXWW.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 304, ' Content_Length ' -, ' Response_Time ' 0.598 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:05:51:867, ' Request_Type ' GET, ' Request_URL ' /Employee/adI2vF.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 304, ' Content_Length ' -, ' Response_Time ' 1.911 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:05:51:868, ' Request_Type ' GET, ' Request_URL ' /Employee/SuasPG.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 304, ' Content_Length ' -, ' Response_Time ' 1.120 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:05:51:871, ' Request_Type ' GET, ' Request_URL ' /Employee/ftJewE.jpg, ' HTTP_Version ' 1.1, ' Response_Code ' 304, ' Content_Length ' -, ' Response_Time ' 0.484 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:06:03:554, ' Request_Type ' POST, ' Request_URL ' /SalarySlip/createSalarySlip, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' -, ' Response_Time ' 42.699 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:06:51:397, ' Request_Type ' GET, ' Request_URL ' /User/wddUpq.jpeg, ' HTTP_Version ' 1.1, ' Response_Code ' 304, ' Content_Length ' -, ' Response_Time ' 0.502 ms,
' Request_From_IP ' ::ffff:192.168.1.104, ' Request_User ' -, ' Request_Date_Time ' 27-02-2020 12:06:51:637, ' Request_Type ' POST, ' Request_URL ' /Application/getAdvertiserAppHitCount, ' HTTP_Version ' 1.1, ' Response_Code ' 200, ' Content_Length ' 110, ' Response_Time ' 2.010 ms,
